Date,Invoice Number,Customer ID,Product ID,Units Sold,Gross,Sales Tax,Net,Net
12-Nov-17,Inv01895,Cus0202,Pro146,11,29.13,5.45,23.68,24.68
12-Nov-17,Inv01896,Cus0206,Pro153,21,222.08,41.53,180.55,181.55
12-Nov-17,Inv01897,Cus0210,Pro151,23,95.69,17.89,77.8,78.8
12-Nov-17,Inv01898,Cus0203,Pro149,24,154.32,28.86,125.46,126.46
12-Nov-17,Inv01899,Cus0203,Pro149,27,173.6,32.46,141.14,142.14
12-Nov-17,Inv01900,Cus0203,Pro150,8,63.54,11.88,51.66,52.66
12-Nov-17,Inv01901,Cus0206,Pro148,21,110.88,20.73,90.15,91.15
12-Nov-17,Inv01902,Cus0202,Pro146,20,52.95,9.9,43.05,44.05
12-Nov-17,Inv01903,Cus0209,Pro148,16,84.48,15.8,68.68,69.68
12-Nov-17,Inv01904,Cus0200,Pro149,18,115.74,21.64,94.1,95.1
12-Nov-17,Inv01905,Cus0207,Pro153,10,105.76,19.78,85.98,86.98
12-Nov-17,Inv01906,Cus0203,Pro147,7,18.54,3.47,15.07,16.07
12-Nov-17,Inv01907,Cus0203,Pro153,4,42.3,7.91,34.39,35.39
12-Nov-17,Inv01908,Cus0202,Pro150,20,158.85,29.7,129.15,130.15
12-Nov-17,Inv01909,Cus0208,Pro149,3,19.29,3.61,15.68,16.68
12-Nov-17,Inv01910,Cus0209,Pro149,3,19.29,3.61,15.68,16.68
12-Nov-17,Inv01911,Cus0209,Pro149,3,19.29,3.61,15.68,16.68
12-Nov-17,Inv01912,Cus0205,Pro150,20,158.85,29.7,129.15,130.15
13-Nov-17,Inv01913,Cus0206,Pro146,9,23.83,4.46,19.37,20.37
13-Nov-17,Inv01914,Cus0206,Pro148,2,10.57,1.98,8.59,9.59
13-Nov-17,Inv01915,Cus0204,Pro146,2,5.3,0.99,4.31,5.31
13-Nov-17,Inv01916,Cus0206,Pro154,17,128.34,24,104.34,105.34
13-Nov-17,Inv01917,Cus0210,Pro149,24,154.32,28.86,125.46,126.46
13-Nov-17,Inv01918,Cus0205,Pro148,8,42.24,7.9,34.34,35.34
13-Nov-17,Inv01919,Cus0201,Pro151,25,104.02,19.45,84.57,85.57
13-Nov-17,Inv01920,Cus0204,Pro153,15,158.62,29.66,128.96,129.96
13-Nov-17,Inv01921,Cus0208,Pro145,25,150.91,28.22,122.69,123.69
13-Nov-17,Inv01922,Cus0202,Pro154,16,120.79,22.59,98.2,99.2
13-Nov-17,Inv01923,Cus0207,Pro148,10,52.8,9.87,42.93,43.93
13-Nov-17,Inv01924,Cus0207,Pro153,9,95.18,17.8,77.38,78.38
13-Nov-17,Inv01925,Cus0207,Pro149,8,51.44,9.62,41.82,42.82
13-Nov-17,Inv01926,Cus0203,Pro145,24,144.87,27.09,117.78,118.78
13-Nov-17,Inv01927,Cus0209,Pro145,26,156.95,29.35,127.6,128.6
13-Nov-17,Inv01928,Cus0200,Pro148,27,142.56,26.66,115.9,116.9
13-Nov-17,Inv01929,Cus0208,Pro152,2,4.51,0.84,3.67,4.67
13-Nov-17,Inv01930,Cus0202,Pro151,10,41.61,7.78,33.83,34.83
13-Nov-17,Inv01931,Cus0210,Pro146,7,18.54,3.47,15.07,16.07
13-Nov-17,Inv01932,Cus0209,Pro147,12,31.77,5.94,25.83,26.83
13-Nov-17,Inv01933,Cus0209,Pro151,9,37.44,7,30.44,31.44
13-Nov-17,Inv01934,Cus0208,Pro153,24,253.8,47.46,206.34,207.34
13-Nov-17,Inv01935,Cus0201,Pro150,16,127.08,23.76,103.32,104.32
13-Nov-17,Inv01936,Cus0206,Pro146,19,50.31,9.41,40.9,41.9
13-Nov-17,Inv01937,Cus0202,Pro148,13,68.65,12.84,55.81,56.81
13-Nov-17,Inv01938,Cus0210,Pro154,25,188.73,35.29,153.44,154.44
13-Nov-17,Inv01939,Cus0208,Pro146,15,39.72,7.43,32.29,33.29
13-Nov-17,Inv01940,Cus0210,Pro149,5,32.15,6.01,26.14,27.14
13-Nov-17,Inv01941,Cus0203,Pro153,22,232.65,43.5,189.15,190.15
13-Nov-17,Inv01942,Cus0206,Pro149,10,64.3,12.02,52.28,53.28
14-Nov-17,Inv01943,Cus0206,Pro145,7,42.25,7.9,34.35,35.35
14-Nov-17,Inv01944,Cus0202,Pro153,18,190.35,35.59,154.76,155.76
14-Nov-17,Inv01945,Cus0202,Pro149,3,19.29,3.61,15.68,16.68
14-Nov-17,Inv01946,Cus0207,Pro147,20,52.95,9.9,43.05,44.05
14-Nov-17,Inv01947,Cus0206,Pro146,13,34.42,6.44,27.98,28.98
14-Nov-17,Inv01948,Cus0210,Pro151,2,8.33,1.56,6.77,7.77
14-Nov-17,Inv01949,Cus0209,Pro148,10,52.8,9.87,42.93,43.93
14-Nov-17,Inv01950,Cus0201,Pro152,8,18.03,3.37,14.66,15.66
14-Nov-17,Inv01951,Cus0201,Pro152,18,40.58,7.59,32.99,33.99
14-Nov-17,Inv01952,Cus0200,Pro148,27,142.56,26.66,115.9,116.9
14-Nov-17,Inv01953,Cus0203,Pro148,5,26.4,4.94,21.46,22.46
14-Nov-17,Inv01954,Cus0204,Pro148,24,126.73,23.7,103.03,104.03
14-Nov-17,Inv01955,Cus0207,Pro145,10,60.37,11.29,49.08,50.08
14-Nov-17,Inv01956,Cus0200,Pro145,11,66.4,12.42,53.98,54.98
14-Nov-17,Inv01957,Cus0205,Pro151,17,70.74,13.23,57.51,58.51
14-Nov-17,Inv01958,Cus0207,Pro150,19,150.91,28.22,122.69,123.69
14-Nov-17,Inv01959,Cus0202,Pro147,22,58.24,10.89,47.35,48.35
14-Nov-17,Inv01960,Cus0204,Pro148,15,79.2,14.81,64.39,65.39
14-Nov-17,Inv01961,Cus0204,Pro153,17,179.78,33.62,146.16,147.16
14-Nov-17,Inv01962,Cus0202,Pro146,25,66.19,12.38,53.81,54.81
14-Nov-17,Inv01963,Cus0201,Pro154,21,158.53,29.64,128.89,129.89
14-Nov-17,Inv01964,Cus0209,Pro147,5,13.23,2.47,10.76,11.76
14-Nov-17,Inv01965,Cus0202,Pro147,25,66.19,12.38,53.81,54.81
14-Nov-17,Inv01966,Cus0205,Pro150,10,79.43,14.85,64.58,65.58
14-Nov-17,Inv01967,Cus0206,Pro147,26,68.83,12.87,55.96,56.96
14-Nov-17,Inv01968,Cus0206,Pro151,24,99.85,18.67,81.18,82.18
14-Nov-17,Inv01969,Cus0209,Pro145,25,150.91,28.22,122.69,123.69
14-Nov-17,Inv01970,Cus0204,Pro151,5,20.8,3.89,16.91,17.91
14-Nov-17,Inv01971,Cus0206,Pro146,23,60.9,11.39,49.51,50.51
14-Nov-17,Inv01972,Cus0203,Pro150,3,23.83,4.46,19.37,20.37
14-Nov-17,Inv01973,Cus0207,Pro145,17,102.62,19.19,83.43,84.43
14-Nov-17,Inv01974,Cus0207,Pro150,16,127.08,23.76,103.32,104.32
14-Nov-17,Inv01975,Cus0201,Pro154,19,143.43,26.82,116.61,117.61
15-Nov-17,Inv01976,Cus0201,Pro147,18,47.65,8.91,38.74,39.74
15-Nov-17,Inv01977,Cus0201,Pro148,4,21.12,3.95,17.17,18.17
15-Nov-17,Inv01978,Cus0206,Pro153,18,190.35,35.59,154.76,155.76
15-Nov-17,Inv01979,Cus0202,Pro149,8,51.44,9.62,41.82,42.82
15-Nov-17,Inv01980,Cus0208,Pro153,11,116.32,21.75,94.57,95.57
15-Nov-17,Inv01981,Cus0204,Pro145,27,162.99,30.48,132.51,133.51
15-Nov-17,Inv01982,Cus0201,Pro145,4,24.14,4.51,19.63,20.63
15-Nov-17,Inv01983,Cus0203,Pro146,24,63.54,11.88,51.66,52.66
15-Nov-17,Inv01984,Cus0204,Pro151,15,62.41,11.67,50.74,51.74
15-Nov-17,Inv01985,Cus0204,Pro149,16,102.88,19.24,83.64,84.64
15-Nov-17,Inv01986,Cus0210,Pro145,17,102.62,19.19,83.43,84.43
15-Nov-17,Inv01987,Cus0204,Pro154,4,30.2,5.65,24.55,25.55
15-Nov-17,Inv01988,Cus0200,Pro154,20,150.98,28.23,122.75,123.75
15-Nov-17,Inv01989,Cus0200,Pro150,10,79.43,14.85,64.58,65.58
15-Nov-17,Inv01990,Cus0205,Pro154,13,98.14,18.35,79.79,80.79
15-Nov-17,Inv01991,Cus0205,Pro146,3,7.95,1.49,6.46,7.46
15-Nov-17,Inv01992,Cus0205,Pro146,8,21.18,3.96,17.22,18.22
15-Nov-17,Inv01993,Cus0209,Pro152,5,11.27,2.11,9.16,10.16
15-Nov-17,Inv01994,Cus0209,Pro150,25,198.57,37.13,161.44,162.44
15-Nov-17,Inv01995,Cus0200,Pro149,15,96.44,18.03,78.41,79.41
15-Nov-17,Inv01996,Cus0208,Pro152,2,4.51,0.84,3.67,4.67
15-Nov-17,Inv01997,Cus0210,Pro154,9,67.95,12.71,55.24,56.24
15-Nov-17,Inv01998,Cus0208,Pro151,16,66.57,12.45,54.12,55.12
15-Nov-17,Inv01999,Cus0202,Pro151,13,54.1,10.12,43.98,44.98
15-Nov-17,Inv02000,Cus0207,Pro150,16,127.08,23.76,103.32,104.32
15-Nov-17,Inv02001,Cus0203,Pro146,15,39.72,7.43,32.29,33.29
15-Nov-17,Inv02002,Cus0209,Pro146,17,45.01,8.42,36.59,37.59
15-Nov-17,Inv02003,Cus0206,Pro146,24,63.54,11.88,51.66,52.66
15-Nov-17,Inv02004,Cus0208,Pro147,26,68.83,12.87,55.96,56.96
15-Nov-17,Inv02005,Cus0205,Pro151,6,24.97,4.67,20.3,21.3
15-Nov-17,Inv02006,Cus0204,Pro148,21,110.88,20.73,90.15,91.15
15-Nov-17,Inv02007,Cus0206,Pro154,20,150.98,28.23,122.75,123.75
15-Nov-17,Inv02008,Cus0208,Pro151,22,91.54,17.12,74.42,75.42
15-Nov-17,Inv02009,Cus0204,Pro150,12,95.31,17.82,77.49,78.49
15-Nov-17,Inv02010,Cus0210,Pro151,3,12.48,2.33,10.15,11.15
15-Nov-17,Inv02011,Cus0203,Pro150,3,23.83,4.46,19.37,20.37
15-Nov-17,Inv02012,Cus0207,Pro146,2,5.3,0.99,4.31,5.31
16-Nov-17,Inv02013,Cus0203,Pro151,5,20.8,3.89,16.91,17.91
16-Nov-17,Inv02014,Cus0201,Pro154,10,75.5,14.12,61.38,62.38
16-Nov-17,Inv02015,Cus0201,Pro153,12,126.9,23.73,103.17,104.17
16-Nov-17,Inv02016,Cus0200,Pro151,2,8.33,1.56,6.77,7.77
16-Nov-17,Inv02017,Cus0200,Pro147,19,50.29,9.4,40.89,41.89
16-Nov-17,Inv02018,Cus0202,Pro152,18,40.58,7.59,32.99,33.99
16-Nov-17,Inv02019,Cus0204,Pro146,20,52.95,9.9,43.05,44.05
16-Nov-17,Inv02020,Cus0207,Pro151,8,33.28,6.22,27.06,28.06
16-Nov-17,Inv02021,Cus0202,Pro152,19,42.84,8.01,34.83,35.83
16-Nov-17,Inv02022,Cus0200,Pro154,23,173.63,32.47,141.16,142.16
16-Nov-17,Inv02023,Cus0203,Pro150,21,166.8,31.19,135.61,136.61
16-Nov-17,Inv02024,Cus0209,Pro146,18,47.66,8.91,38.75,39.75
16-Nov-17,Inv02025,Cus0206,Pro146,5,13.23,2.47,10.76,11.76
16-Nov-17,Inv02026,Cus0210,Pro146,5,13.23,2.47,10.76,11.76
16-Nov-17,Inv02027,Cus0208,Pro154,25,188.73,35.29,153.44,154.44
16-Nov-17,Inv02028,Cus0207,Pro147,26,68.83,12.87,55.96,56.96
16-Nov-17,Inv02029,Cus0200,Pro145,16,96.58,18.06,78.52,79.52
16-Nov-17,Inv02030,Cus0201,Pro148,9,47.51,8.88,38.63,39.63
16-Nov-17,Inv02031,Cus0209,Pro149,10,64.3,12.02,52.28,53.28
16-Nov-17,Inv02032,Cus0200,Pro150,19,150.91,28.22,122.69,123.69
16-Nov-17,Inv02033,Cus0207,Pro145,5,30.18,5.64,24.54,25.54
16-Nov-17,Inv02034,Cus0207,Pro146,14,37.07,6.93,30.14,31.14
16-Nov-17,Inv02035,Cus0201,Pro152,5,11.27,2.11,9.16,10.16
16-Nov-17,Inv02036,Cus0201,Pro151,12,49.93,9.34,40.59,41.59
16-Nov-17,Inv02037,Cus0202,Pro150,27,214.46,40.1,174.36,175.36
16-Nov-17,Inv02038,Cus0203,Pro148,14,73.92,13.82,60.1,61.1
16-Nov-17,Inv02039,Cus0208,Pro146,2,5.3,0.99,4.31,5.31
16-Nov-17,Inv02040,Cus0207,Pro152,22,49.59,9.27,40.32,41.32
16-Nov-17,Inv02041,Cus0200,Pro147,10,26.47,4.95,21.52,22.52
16-Nov-17,Inv02042,Cus0202,Pro150,16,127.08,23.76,103.32,104.32
16-Nov-17,Inv02043,Cus0207,Pro151,22,91.54,17.12,74.42,75.42
16-Nov-17,Inv02044,Cus0206,Pro147,9,23.83,4.46,19.37,20.37
16-Nov-17,Inv02045,Cus0203,Pro145,4,24.14,4.51,19.63,20.63
17-Nov-17,Inv02046,Cus0209,Pro154,22,166.09,31.06,135.03,136.03
17-Nov-17,Inv02047,Cus0201,Pro148,13,68.65,12.84,55.81,56.81
17-Nov-17,Inv02048,Cus0204,Pro149,17,109.31,20.44,88.87,89.87
17-Nov-17,Inv02049,Cus0204,Pro148,9,47.51,8.88,38.63,39.63
17-Nov-17,Inv02050,Cus0204,Pro148,17,89.77,16.79,72.98,73.98
17-Nov-17,Inv02051,Cus0202,Pro151,3,12.48,2.33,10.15,11.15
17-Nov-17,Inv02052,Cus0202,Pro148,9,47.51,8.88,38.63,39.63
17-Nov-17,Inv02053,Cus0201,Pro154,22,166.09,31.06,135.03,136.03
17-Nov-17,Inv02054,Cus0206,Pro146,15,39.72,7.43,32.29,33.29
17-Nov-17,Inv02055,Cus0206,Pro150,23,182.68,34.16,148.52,149.52
17-Nov-17,Inv02056,Cus0201,Pro149,8,51.44,9.62,41.82,42.82
17-Nov-17,Inv02057,Cus0202,Pro154,12,90.59,16.94,73.65,74.65
17-Nov-17,Inv02058,Cus0204,Pro153,17,179.78,33.62,146.16,147.16
17-Nov-17,Inv02059,Cus0201,Pro152,5,11.27,2.11,9.16,10.16
17-Nov-17,Inv02060,Cus0205,Pro148,6,31.68,5.92,25.76,26.76
17-Nov-17,Inv02061,Cus0206,Pro145,14,84.51,15.8,68.71,69.71
17-Nov-17,Inv02062,Cus0208,Pro154,25,188.73,35.29,153.44,154.44
17-Nov-17,Inv02063,Cus0202,Pro145,18,108.66,20.32,88.34,89.34
17-Nov-17,Inv02064,Cus0206,Pro145,24,144.87,27.09,117.78,118.78
17-Nov-17,Inv02065,Cus0201,Pro150,7,55.6,10.4,45.2,46.2
17-Nov-17,Inv02066,Cus0210,Pro150,10,79.43,14.85,64.58,65.58
17-Nov-17,Inv02067,Cus0210,Pro151,4,16.64,3.11,13.53,14.53
17-Nov-17,Inv02068,Cus0200,Pro150,27,214.46,40.1,174.36,175.36
17-Nov-17,Inv02069,Cus0208,Pro153,9,95.18,17.8,77.38,78.38
17-Nov-17,Inv02070,Cus0210,Pro154,12,90.59,16.94,73.65,74.65
17-Nov-17,Inv02071,Cus0201,Pro148,26,137.28,25.67,111.61,112.61
17-Nov-17,Inv02072,Cus0207,Pro150,18,142.98,26.74,116.24,117.24
17-Nov-17,Inv02073,Cus0205,Pro154,11,83.04,15.53,67.51,68.51
17-Nov-17,Inv02074,Cus0200,Pro151,22,91.54,17.12,74.42,75.42
17-Nov-17,Inv02075,Cus0205,Pro151,21,87.38,16.34,71.04,72.04
17-Nov-17,Inv02076,Cus0205,Pro146,27,71.49,13.37,58.12,59.12
17-Nov-17,Inv02077,Cus0207,Pro148,21,110.88,20.73,90.15,91.15
17-Nov-17,Inv02078,Cus0204,Pro154,6,45.3,8.47,36.83,37.83
17-Nov-17,Inv02079,Cus0201,Pro148,8,42.24,7.9,34.34,35.34
17-Nov-17,Inv02080,Cus0203,Pro149,22,141.46,26.45,115.01,116.01
17-Nov-17,Inv02081,Cus0207,Pro148,19,100.32,18.76,81.56,82.56
17-Nov-17,Inv02082,Cus0201,Pro146,11,29.13,5.45,23.68,24.68
17-Nov-17,Inv02083,Cus0203,Pro147,11,29.13,5.45,23.68,24.68
17-Nov-17,Inv02084,Cus0204,Pro150,2,15.89,2.97,12.92,13.92
17-Nov-17,Inv02085,Cus0203,Pro151,13,54.1,10.12,43.98,44.98
17-Nov-17,Inv02086,Cus0201,Pro151,6,24.97,4.67,20.3,21.3
17-Nov-17,Inv02087,Cus0207,Pro147,18,47.65,8.91,38.74,39.74
17-Nov-17,Inv02088,Cus0207,Pro148,22,116.16,21.72,94.44,95.44
17-Nov-17,Inv02089,Cus0201,Pro151,8,33.28,6.22,27.06,28.06
17-Nov-17,Inv02090,Cus0203,Pro150,8,63.54,11.88,51.66,52.66
18-Nov-17,Inv02091,Cus0203,Pro153,27,285.53,53.39,232.14,233.14
18-Nov-17,Inv02092,Cus0208,Pro148,9,47.51,8.88,38.63,39.63
18-Nov-17,Inv02093,Cus0205,Pro149,4,25.72,4.81,20.91,21.91
18-Nov-17,Inv02094,Cus0202,Pro146,6,15.89,2.97,12.92,13.92
18-Nov-17,Inv02095,Cus0200,Pro150,24,190.63,35.65,154.98,155.98
18-Nov-17,Inv02096,Cus0209,Pro154,9,67.95,12.71,55.24,56.24
18-Nov-17,Inv02097,Cus0206,Pro145,17,102.62,19.19,83.43,84.43
18-Nov-17,Inv02098,Cus0200,Pro147,8,21.18,3.96,17.22,18.22
18-Nov-17,Inv02099,Cus0206,Pro148,27,142.56,26.66,115.9,116.9
18-Nov-17,Inv02100,Cus0206,Pro150,12,95.31,17.82,77.49,78.49
18-Nov-17,Inv02101,Cus0204,Pro145,9,54.33,10.16,44.17,45.17
18-Nov-17,Inv02102,Cus0201,Pro145,26,156.95,29.35,127.6,128.6
18-Nov-17,Inv02103,Cus0205,Pro151,23,95.69,17.89,77.8,78.8
18-Nov-17,Inv02104,Cus0204,Pro153,2,21.16,3.96,17.2,18.2
18-Nov-17,Inv02105,Cus0205,Pro150,6,47.66,8.91,38.75,39.75
18-Nov-17,Inv02106,Cus0210,Pro148,27,142.56,26.66,115.9,116.9
18-Nov-17,Inv02107,Cus0206,Pro146,12,31.77,5.94,25.83,26.83
18-Nov-17,Inv02108,Cus0202,Pro148,10,52.8,9.87,42.93,43.93
18-Nov-17,Inv02109,Cus0203,Pro151,4,16.64,3.11,13.53,14.53
18-Nov-17,Inv02110,Cus0205,Pro148,6,31.68,5.92,25.76,26.76
18-Nov-17,Inv02111,Cus0200,Pro145,22,132.8,24.83,107.97,108.97
18-Nov-17,Inv02112,Cus0207,Pro149,23,147.88,27.65,120.23,121.23
18-Nov-17,Inv02113,Cus0205,Pro154,10,75.5,14.12,61.38,62.38
18-Nov-17,Inv02114,Cus0207,Pro150,5,39.72,7.43,32.29,33.29
18-Nov-17,Inv02115,Cus0202,Pro153,13,137.48,25.71,111.77,112.77
18-Nov-17,Inv02116,Cus0207,Pro153,26,274.95,51.41,223.54,224.54
18-Nov-17,Inv02117,Cus0200,Pro149,18,115.74,21.64,94.1,95.1
18-Nov-17,Inv02118,Cus0209,Pro148,12,63.36,11.85,51.51,52.51
18-Nov-17,Inv02119,Cus0206,Pro152,2,4.51,0.84,3.67,4.67
18-Nov-17,Inv02120,Cus0207,Pro151,13,54.1,10.12,43.98,44.98
18-Nov-17,Inv02121,Cus0210,Pro145,3,18.11,3.39,14.72,15.72
18-Nov-17,Inv02122,Cus0208,Pro154,10,75.5,14.12,61.38,62.38
18-Nov-17,Inv02123,Cus0206,Pro154,16,120.79,22.59,98.2,99.2
18-Nov-17,Inv02124,Cus0200,Pro145,16,96.58,18.06,78.52,79.52
18-Nov-17,Inv02125,Cus0208,Pro154,22,166.09,31.06,135.03,136.03
18-Nov-17,Inv02126,Cus0209,Pro146,12,31.77,5.94,25.83,26.83
18-Nov-17,Inv02127,Cus0204,Pro154,10,75.5,14.12,61.38,62.38
18-Nov-17,Inv02128,Cus0209,Pro154,7,52.84,9.88,42.96,43.96
19-Nov-17,Inv02129,Cus0200,Pro145,26,156.95,29.35,127.6,128.6
19-Nov-17,Inv02130,Cus0201,Pro149,25,160.75,30.06,130.69,131.69
19-Nov-17,Inv02131,Cus0201,Pro149,18,115.74,21.64,94.1,95.1
19-Nov-17,Inv02132,Cus0204,Pro147,5,13.23,2.47,10.76,11.76
19-Nov-17,Inv02133,Cus0204,Pro151,17,70.74,13.23,57.51,58.51
19-Nov-17,Inv02134,Cus0209,Pro150,16,127.08,23.76,103.32,104.32
19-Nov-17,Inv02135,Cus0203,Pro151,25,104.02,19.45,84.57,85.57
19-Nov-17,Inv02136,Cus0205,Pro145,16,96.58,18.06,78.52,79.52
19-Nov-17,Inv02137,Cus0201,Pro154,9,67.95,12.71,55.24,56.24
19-Nov-17,Inv02138,Cus0210,Pro149,24,154.32,28.86,125.46,126.46
19-Nov-17,Inv02139,Cus0202,Pro149,22,141.46,26.45,115.01,116.01
19-Nov-17,Inv02140,Cus0205,Pro148,10,52.8,9.87,42.93,43.93
19-Nov-17,Inv02141,Cus0209,Pro146,14,37.07,6.93,30.14,31.14
19-Nov-17,Inv02142,Cus0210,Pro147,15,39.7,7.42,32.28,33.28
19-Nov-17,Inv02143,Cus0208,Pro153,23,243.23,45.48,197.75,198.75
19-Nov-17,Inv02144,Cus0205,Pro150,9,71.49,13.37,58.12,59.12
19-Nov-17,Inv02145,Cus0209,Pro151,13,54.1,10.12,43.98,44.98
19-Nov-17,Inv02146,Cus0205,Pro153,10,105.76,19.78,85.98,86.98
19-Nov-17,Inv02147,Cus0203,Pro152,10,22.55,4.22,18.33,19.33
19-Nov-17,Inv02148,Cus0201,Pro152,10,22.55,4.22,18.33,19.33
19-Nov-17,Inv02149,Cus0210,Pro152,7,15.78,2.95,12.83,13.83
19-Nov-17,Inv02150,Cus0206,Pro147,10,26.47,4.95,21.52,22.52
19-Nov-17,Inv02151,Cus0200,Pro149,9,57.87,10.82,47.05,48.05
19-Nov-17,Inv02152,Cus0205,Pro151,15,62.41,11.67,50.74,51.74
19-Nov-17,Inv02153,Cus0206,Pro149,10,64.3,12.02,52.28,53.28
19-Nov-17,Inv02154,Cus0208,Pro150,15,119.14,22.28,96.86,97.86
19-Nov-17,Inv02155,Cus0209,Pro151,26,108.18,20.23,87.95,88.95
19-Nov-17,Inv02156,Cus0202,Pro154,16,120.79,22.59,98.2,99.2
19-Nov-17,Inv02157,Cus0204,Pro146,17,45.01,8.42,36.59,37.59
19-Nov-17,Inv02158,Cus0200,Pro154,26,196.28,36.7,159.58,160.58
19-Nov-17,Inv02159,Cus0201,Pro147,5,13.23,2.47,10.76,11.76
19-Nov-17,Inv02160,Cus0209,Pro148,17,89.77,16.79,72.98,73.98
19-Nov-17,Inv02161,Cus0209,Pro147,11,29.13,5.45,23.68,24.68
19-Nov-17,Inv02162,Cus0205,Pro147,22,58.24,10.89,47.35,48.35
19-Nov-17,Inv02163,Cus0200,Pro147,21,55.6,10.4,45.2,46.2
19-Nov-17,Inv02164,Cus0208,Pro154,17,128.34,24,104.34,105.34
20-Nov-17,Inv02165,Cus0209,Pro148,18,95.04,17.77,77.27,78.27
20-Nov-17,Inv02166,Cus0210,Pro145,24,144.87,27.09,117.78,118.78
20-Nov-17,Inv02167,Cus0207,Pro151,15,62.41,11.67,50.74,51.74
20-Nov-17,Inv02168,Cus0206,Pro153,17,179.78,33.62,146.16,147.16
20-Nov-17,Inv02169,Cus0204,Pro148,24,126.73,23.7,103.03,104.03
20-Nov-17,Inv02170,Cus0204,Pro154,4,30.2,5.65,24.55,25.55
20-Nov-17,Inv02171,Cus0210,Pro154,5,37.75,7.06,30.69,31.69
20-Nov-17,Inv02172,Cus0208,Pro146,14,37.07,6.93,30.14,31.14
20-Nov-17,Inv02173,Cus0209,Pro145,6,36.22,6.77,29.45,30.45
20-Nov-17,Inv02174,Cus0210,Pro154,5,37.75,7.06,30.69,31.69
20-Nov-17,Inv02175,Cus0206,Pro150,18,142.98,26.74,116.24,117.24
20-Nov-17,Inv02176,Cus0208,Pro145,13,78.47,14.67,63.8,64.8
20-Nov-17,Inv02177,Cus0200,Pro151,15,62.41,11.67,50.74,51.74
20-Nov-17,Inv02178,Cus0201,Pro152,8,18.03,3.37,14.66,15.66
20-Nov-17,Inv02179,Cus0208,Pro151,23,95.69,17.89,77.8,78.8
20-Nov-17,Inv02180,Cus0208,Pro151,4,16.64,3.11,13.53,14.53
20-Nov-17,Inv02181,Cus0205,Pro150,11,87.37,16.34,71.03,72.03
20-Nov-17,Inv02182,Cus0202,Pro151,3,12.48,2.33,10.15,11.15
20-Nov-17,Inv02183,Cus0202,Pro146,16,42.36,7.92,34.44,35.44
20-Nov-17,Inv02184,Cus0203,Pro146,5,13.23,2.47,10.76,11.76
20-Nov-17,Inv02185,Cus0205,Pro145,15,90.54,16.93,73.61,74.61
20-Nov-17,Inv02186,Cus0205,Pro151,8,33.28,6.22,27.06,28.06
20-Nov-17,Inv02187,Cus0201,Pro149,15,96.44,18.03,78.41,79.41
20-Nov-17,Inv02188,Cus0201,Pro154,11,83.04,15.53,67.51,68.51
20-Nov-17,Inv02189,Cus0200,Pro148,7,36.96,6.91,30.05,31.05
20-Nov-17,Inv02190,Cus0204,Pro149,20,128.6,24.05,104.55,105.55
20-Nov-17,Inv02191,Cus0205,Pro151,11,45.77,8.56,37.21,38.21
20-Nov-17,Inv02192,Cus0200,Pro153,6,63.46,11.87,51.59,52.59
21-Nov-17,Inv02193,Cus0207,Pro146,8,21.18,3.96,17.22,18.22
21-Nov-17,Inv02194,Cus0205,Pro151,10,41.61,7.78,33.83,34.83
21-Nov-17,Inv02195,Cus0202,Pro145,7,42.25,7.9,34.35,35.35
21-Nov-17,Inv02196,Cus0203,Pro149,12,77.16,14.43,62.73,63.73
21-Nov-17,Inv02197,Cus0200,Pro151,17,70.74,13.23,57.51,58.51
21-Nov-17,Inv02198,Cus0204,Pro152,6,13.53,2.53,11,12
21-Nov-17,Inv02199,Cus0201,Pro149,2,12.87,2.41,10.46,11.46
21-Nov-17,Inv02200,Cus0201,Pro153,19,200.93,37.57,163.36,164.36
21-Nov-17,Inv02201,Cus0203,Pro146,20,52.95,9.9,43.05,44.05
21-Nov-17,Inv02202,Cus0202,Pro145,22,132.8,24.83,107.97,108.97
21-Nov-17,Inv02203,Cus0207,Pro145,21,126.76,23.7,103.06,104.06
21-Nov-17,Inv02204,Cus0200,Pro147,18,47.65,8.91,38.74,39.74
21-Nov-17,Inv02205,Cus0206,Pro147,15,39.7,7.42,32.28,33.28
21-Nov-17,Inv02206,Cus0200,Pro153,13,137.48,25.71,111.77,112.77
21-Nov-17,Inv02207,Cus0208,Pro152,4,9.02,1.69,7.33,8.33
21-Nov-17,Inv02208,Cus0207,Pro149,12,77.16,14.43,62.73,63.73
21-Nov-17,Inv02209,Cus0209,Pro153,6,63.46,11.87,51.59,52.59
21-Nov-17,Inv02210,Cus0205,Pro147,6,15.88,2.97,12.91,13.91
21-Nov-17,Inv02211,Cus0210,Pro151,14,58.25,10.89,47.36,48.36
21-Nov-17,Inv02212,Cus0202,Pro147,7,18.54,3.47,15.07,16.07
21-Nov-17,Inv02213,Cus0210,Pro148,9,47.51,8.88,38.63,39.63
21-Nov-17,Inv02214,Cus0210,Pro146,18,47.66,8.91,38.75,39.75
21-Nov-17,Inv02215,Cus0209,Pro148,4,21.12,3.95,17.17,18.17
21-Nov-17,Inv02216,Cus0208,Pro152,14,31.56,5.9,25.66,26.66
21-Nov-17,Inv02217,Cus0209,Pro153,18,190.35,35.59,154.76,155.76
21-Nov-17,Inv02218,Cus0200,Pro154,18,135.89,25.41,110.48,111.48
